Id_aynos,Id_modelo,Ayno,Tipo_carroceria
2941,389,2004,sedan
2942,389,2005,sedan
2943,389,2006,sedan
2944,389,2007,sedan
2945,389,2008,sedan
2946,389,2009,sedan
2947,389,2010,sedan
2948,389,2011,sedan
2949,389,2012,sedan
2950,389,2013,sedan
2951,389,2014,sedan
2952,389,2015,sedan
2953,390,2000,hatchback
2954,390,2001,hatchback
2955,390,1996,sedan
2956,390,1997,sedan
2957,390,1998,sedan
2958,390,1999,sedan
2959,390,2002,sedan
2960,390,2003,sedan
2961,390,2004,sedan
2962,390,2005,sedan
2963,391,1996,hatchback
2964,391,1997,hatchback
2965,391,1998,hatchback
2966,391,1999,hatchback
2967,391,2000,hatchback
2968,391,2001,hatchback
2969,391,2002,hatchback
2970,391,2003,hatchback
2971,391,2004,hatchback
2972,391,2005,hatchback
2973,392,1999,pick-up
2974,392,2000,pick-up
2975,392,2001,pick-up
2976,392,2002,pick-up
2977,392,2003,pick-up
2978,392,2004,pick-up
2979,392,2005,pick-up
2980,393,2000,MPV
2981,393,2001,MPV
2982,393,2002,MPV
2983,393,2003,MPV
2984,393,2004,MPV
2985,393,2005,MPV
2986,393,1996,MPV
2987,393,1997,MPV
2988,393,1998,MPV
2989,393,1999,MPV
2990,394,1996,coupe
2991,394,1997,coupe
2992,394,1998,coupe
2993,394,1999,coupe
2994,395,1996,cabriolet
2995,395,1997,cabriolet
2996,395,1998,cabriolet
2997,395,1999,cabriolet
2998,396,1999,Mini MPV
2999,396,2000,Mini MPV
3000,396,2001,Mini MPV
3001,396,2002,Mini MPV
3002,396,2003,Mini MPV
3003,396,2004,Mini MPV
3004,396,2005,Mini MPV
3005,396,2006,Mini MPV
3006,396,2007,Mini MPV
3007,396,2008,Mini MPV
3008,396,2009,Mini MPV
3009,396,2013,hatchback
3010,396,2014,hatchback
3011,396,2015,hatchback
3012,396,2016,hatchback
3013,396,2017,hatchback
3014,396,2018,hatchback
3015,396,2019,hatchback
3016,397,2006,hatchback
3017,397,2007,hatchback
3018,397,2008,hatchback
3019,397,2009,hatchback
3020,397,2010,hatchback
3021,397,2011,hatchback
3022,397,2012,hatchback
3023,397,2013,hatchback
3024,397,2014,hatchback
3025,397,2015,hatchback
3026,397,2016,hatchback
3027,397,2017,hatchback
3028,397,2018,hatchback
3029,397,2019,hatchback
3030,397,2005,hatchback
3031,398,2002,hatchback
3032,398,2003,hatchback
3033,398,2004,hatchback
3034,398,2005,hatchback
3035,398,2006,hatchback
3036,398,2007,hatchback
3037,398,2008,hatchback
3038,398,2001,hatchback
3039,398,1996,sedan
3040,398,1997,sedan
3041,398,1998,sedan
3042,398,1999,sedan
3043,398,2000,sedan
3044,398,2009,sedan
3045,398,2010,sedan
3046,398,2011,sedan
3047,398,2012,sedan
3048,398,2013,sedan
3049,398,2014,sedan
3050,398,2015,sedan
3051,398,2016,sedan
3052,398,2017,sedan
3053,398,2018,sedan
3054,398,2019,sedan
3055,399,1996,coupe
3056,399,1997,coupe
3057,399,1998,coupe
3058,399,1999,coupe
3059,399,2000,coupe
3060,399,2001,coupe
3061,399,2002,coupe
3062,399,2003,coupe
3063,399,2004,coupe
3064,399,2009,coupe
3065,399,2010,coupe
3066,399,2011,coupe
3067,399,2012,coupe
3068,399,2013,coupe
3069,399,2014,coupe
3070,399,2015,coupe
3071,400,2013,sedan
3072,400,2014,sedan
3073,400,2015,sedan
3074,400,2016,sedan
3075,400,2017,sedan
3076,400,2018,sedan
3077,400,2019,sedan
3078,401,2009,hatchback
3079,401,2010,hatchback
3080,401,2008,hatchback
3081,402,1996,cabriolet
3082,402,1997,cabriolet
3083,402,2009,coupe
3084,402,2010,coupe
3085,402,2011,coupe
3086,402,2012,coupe
3087,402,2013,coupe
3088,402,2014,coupe
3089,402,2015,coupe
3090,402,2016,coupe
3091,402,2017,coupe
3092,402,2018,coupe
3093,402,2019,coupe
3094,402,1998,sedan
3095,402,1999,sedan
3096,402,2000,sedan
3097,402,2001,sedan
3098,402,2002,sedan
3099,402,2003,sedan
3100,402,2004,sedan
3101,402,2008,sedan
3102,402,2005,sedan
3103,402,2006,sedan
3104,402,2007,sedan
3105,403,2002,suv
3106,403,2003,suv
3107,403,2004,suv
3108,403,1997,suv
3109,403,1998,suv
3110,403,1999,suv
3111,403,2017,suv
3112,403,2018,suv
3113,403,2019,suv
3114,404,2009,suv
3115,404,2010,suv
3116,404,2011,suv
3117,404,2012,suv
3118,404,2013,suv
3119,404,2014,suv
3120,404,2015,suv
3121,404,2016,suv
3122,405,2014,suv
3123,405,2015,suv
3124,405,2016,suv
3125,405,2017,suv
3126,405,2018,suv
3127,405,2019,suv
3128,406,2017,suv
3129,406,2018,suv
3130,406,2019,suv
3131,406,2017,suv
3132,406,2018,suv
3133,406,2019,suv
3134,407,2009,suv
3135,407,2010,suv
3136,407,2011,suv
3137,407,2012,suv
3138,407,2013,suv
3139,407,2014,suv
3140,407,2015,suv
3141,407,2016,suv
3142,407,2017,suv
3143,408,2017,suv
3144,408,2018,suv
3145,408,2019,suv
3146,409,1998,suv
3147,409,1999,suv
3148,409,2000,suv
3149,409,2001,suv
3150,409,2002,suv
3151,409,2003,suv
3152,409,2004,suv
3153,409,2005,suv
3154,409,2006,suv
3155,409,2007,suv
3156,409,2008,suv
3157,409,2009,suv
3158,409,2010,suv
3159,409,2011,suv
3160,409,2012,suv
3161,409,2013,suv
3162,409,2014,suv
3163,409,2015,suv
3164,409,2016,suv
3165,410,1996,sedan
3166,410,1997,sedan
3167,410,1998,sedan
3168,410,1999,sedan
3169,410,2000,sedan
3170,410,2001,sedan
3171,410,2002,sedan
3172,410,2003,sedan
3173,410,2014,sedan
3174,410,2015,sedan
3175,410,2016,sedan
3176,410,2017,sedan
3177,410,2018,sedan
3178,410,2019,sedan
3179,410,2006,sedan
3180,410,2007,sedan
3181,410,2008,sedan
3182,410,2009,sedan
3183,410,2010,sedan
3184,410,2011,sedan
3185,410,2012,sedan
3186,410,2013,sedan
3187,410,2004,sedan
3188,410,2005,sedan
3189,411,1999,cabriolet
3190,411,2000,cabriolet
3191,411,2001,cabriolet
3192,411,2002,cabriolet
3193,411,2003,cabriolet
3194,411,2004,cabriolet
3195,411,2005,cabriolet
3196,411,2006,cabriolet
3197,411,2007,cabriolet
3198,411,2008,cabriolet
3199,411,2009,cabriolet
3200,411,2010,cabriolet
3201,411,2011,cabriolet
3202,411,2012,cabriolet
3203,411,2013,cabriolet
3204,411,2014,cabriolet
3205,411,1997,coupe
3206,411,1998,coupe
3207,412,2004,sedan
3208,412,2005,sedan
3209,412,2006,sedan
3210,412,2007,sedan
3211,412,2008,sedan
3212,412,2009,sedan
3213,412,2010,sedan
3214,412,2011,sedan
3215,412,2012,sedan
3216,412,2013,sedan
3217,412,2014,sedan
3218,412,2015,sedan
3219,412,2016,sedan
3220,412,2017,sedan
3221,412,2018,sedan
3222,412,2019,sedan
3223,413,2018,cabriolet
3224,413,2019,cabriolet
3225,413,2017,coupe
3226,414,1996,cabriolet
3227,414,1997,cabriolet
3228,414,1998,cabriolet
3229,414,1999,cabriolet
3230,414,2003,cabriolet
3231,414,2004,cabriolet
3232,414,2000,cabriolet
3233,414,2001,cabriolet
3234,414,2002,cabriolet
3235,414,2007,cabriolet
3236,414,2008,cabriolet
3237,414,2009,cabriolet
3238,414,2010,cabriolet
3239,414,2011,cabriolet
3240,414,2012,cabriolet
3241,414,2013,cabriolet
3242,414,2014,cabriolet
3243,414,2015,cabriolet
3244,414,2016,cabriolet
3245,414,2017,cabriolet
3246,414,2018,cabriolet
3247,414,2019,cabriolet
3248,414,2005,cabriolet
3249,414,2006,cabriolet
3250,415,2017,cabriolet
3251,415,2018,cabriolet
3252,415,2019,cabriolet
3253,416,2004,cabriolet
3254,416,2005,cabriolet
3255,416,2006,cabriolet
3256,416,2007,cabriolet
3257,416,2008,cabriolet
3258,416,2009,cabriolet
3259,416,2010,cabriolet
3260,416,2011,cabriolet
3261,416,2012,cabriolet
3262,416,2013,cabriolet
3263,416,2014,cabriolet
3264,416,2015,cabriolet
3265,416,2016,cabriolet
3266,416,1996,cabriolet
3267,416,1997,cabriolet
3268,416,1998,cabriolet
3269,416,1999,cabriolet
3270,416,2000,cabriolet
3271,416,2001,cabriolet
3272,416,2002,cabriolet
3273,416,2003,cabriolet
3274,417,2009,coupe
3275,417,2010,coupe
3276,418,1996,furgon
3277,418,1997,furgon
3278,418,1998,furgon
3279,419,2003,furgon
3280,419,2004,furgon
3281,419,2005,furgon
3282,419,2006,furgon
3283,419,2007,furgon
3284,419,2008,furgon
3285,419,2009,furgon
3286,419,2010,furgon
3287,419,1998,furgon
3288,419,1999,furgon
3289,419,2000,furgon
3290,419,2011,furgon
3291,419,2012,furgon
3292,419,2013,furgon
3293,419,2002,furgon
3294,419,2001,furgon
3295,419,2014,furgon
3296,419,2015,furgon
3297,419,2016,furgon
3298,419,2017,furgon
3299,419,2018,furgon
3300,419,2019,furgon
3301,419,1996,van
3302,419,1997,van
3303,420,1999,MPV
3304,420,2000,MPV
3305,420,2001,MPV
3306,420,2002,MPV
3307,420,2003,MPV
3308,420,2004,MPV
3309,420,2005,MPV
3310,420,2006,MPV
3311,420,2007,MPV
3312,420,2008,MPV
3313,420,2009,MPV
3314,420,2010,MPV
3315,420,2011,MPV
3316,420,2012,MPV
3317,420,2013,MPV
3318,420,2014,MPV
3319,420,2015,MPV
3320,420,1996,MPV
3321,420,1997,MPV
3322,420,1998,MPV
3323,421,1999,MPV
3324,421,2000,MPV
3325,421,2001,MPV
3326,421,2002,MPV
3327,421,2003,MPV
3328,421,2004,MPV
3329,421,2005,MPV
3330,421,1996,MPV
3331,421,1997,MPV
3332,421,1998,MPV
3333,421,2015,furgon
3334,421,2016,furgon
3335,421,2017,furgon
3336,421,2018,furgon
3337,421,2019,furgon
3338,422,1996,cabriolet
3339,422,1997,cabriolet
3340,422,1998,cabriolet
3341,422,1999,cabriolet
3342,422,2000,cabriolet
3343,422,2001,cabriolet
3344,422,2002,cabriolet
3345,422,2003,cabriolet
3346,423,2009,cabriolet
3347,423,2010,cabriolet
3348,423,2011,cabriolet
3349,423,2012,cabriolet
3350,423,2013,cabriolet
3351,423,2014,cabriolet
3352,423,2015,cabriolet
3353,423,2016,cabriolet
3354,423,2005,cabriolet
3355,423,2006,cabriolet
3356,423,2007,cabriolet
3357,423,2008,cabriolet
3358,424,2017,hatchback
3359,424,2018,hatchback
3360,424,2019,hatchback
3361,425,1996,coupe
3362,425,1997,coupe
3363,425,1998,coupe
3364,425,1999,coupe
3365,426,1996,hatchback
3366,426,1997,hatchback
3367,426,1998,hatchback
3368,426,1999,hatchback
3369,426,2000,hatchback
3370,426,2001,hatchback
3371,427,1996,coupe
3372,427,1997,coupe
3373,427,1998,coupe
3374,427,1999,coupe
3375,427,2000,coupe
3376,427,2001,coupe
3377,427,2002,coupe
3378,427,2003,coupe
3379,428,1996,sedan
3380,428,1997,sedan
3381,428,1998,sedan
3382,428,1999,sedan
3383,428,2000,sedan
3384,428,2001,sedan
3385,429,1999,pick-up
3386,429,2000,pick-up
3387,429,2001,pick-up
3388,429,2002,pick-up
3389,429,2003,pick-up
3390,429,2004,pick-up
3391,429,2008,pick-up
3392,429,2009,pick-up
3393,429,2010,pick-up
3394,429,2011,pick-up
3395,429,2012,pick-up
3396,429,2013,pick-up
3397,429,2014,pick-up
3398,429,2015,pick-up
3399,429,2016,pick-up
3400,429,2017,pick-up
3401,429,2018,pick-up
3402,429,2019,pick-up
3403,429,2007,pick-up
3404,429,2005,pick-up
3405,429,2006,pick-up
3406,430,1999,furgon
3407,430,2000,furgon
3408,430,2001,furgon
3409,431,1996,sedan
3410,431,1997,sedan
3411,431,1998,sedan
3412,431,1999,sedan
3413,431,2000,sedan
3414,431,2001,sedan
3415,431,2002,sedan
3416,431,2003,sedan
3417,431,2004,sedan
3418,431,2005,sedan
3419,431,2006,sedan
3420,431,2007,sedan
3421,431,2008,sedan
3422,431,2009,sedan
3423,431,2010,sedan
3424,431,2011,sedan
3425,431,2012,sedan
3426,431,2013,sedan
3427,431,2014,sedan
3428,431,2015,sedan
3429,431,2016,sedan
3430,432,2004,suv
3431,432,2005,suv
3432,432,2006,suv
3433,432,2007,suv
3434,432,2008,suv
3435,432,2009,suv
3436,432,2010,suv
3437,432,2011,suv
3438,432,2012,suv
3439,432,2013,suv
3440,433,1999,suv
3441,433,2000,suv
3442,433,2001,suv
3443,433,2002,suv
3444,433,2003,suv
3445,434,2010,suv
3446,434,2011,suv
3447,434,2012,suv
3448,435,1997,suv
3449,435,1998,suv
3450,435,1999,suv
3451,435,2000,suv
3452,435,2001,suv
3453,435,2002,suv
3454,435,2003,suv
3455,435,2004,suv
3456,435,2005,suv
3457,436,2003,suv
3458,436,2004,suv
3459,436,2005,suv
3460,436,2006,suv
3461,436,2007,suv
3462,436,2008,suv
3463,436,2009,suv
3464,436,2010,suv
3465,436,2011,suv
3466,436,2012,suv
3467,436,2013,suv
3468,436,2014,suv
3469,436,2015,suv
3470,437,2016,suv
3471,437,2017,suv
3472,437,2018,suv
3473,437,2019,suv
3474,438,1996,MPV
3475,438,1997,MPV
3476,438,1998,MPV
3477,438,1999,MPV
3478,438,2002,MPV
3479,438,2003,MPV
3480,438,2004,MPV
3481,439,2004,coupe
3482,439,2005,coupe
3483,439,2006,coupe
3484,439,2007,coupe
3485,439,2008,coupe
3486,439,2009,coupe
3487,440,2010,targa
3488,440,2011,targa
3489,440,2012,targa
3490,440,2013,targa
3491,440,2014,targa
3492,440,2015,targa
3493,440,2016,targa
3494,441,2015,sedan
3495,441,2016,sedan
3496,442,1999,pick-up
3497,442,2000,pick-up
3498,442,2001,pick-up
3499,442,2002,pick-up
3500,442,2003,pick-up
3501,443,2014,pick-up
3502,443,2015,pick-up
3503,443,2016,pick-up
3504,443,2017,pick-up
3505,443,2018,pick-up
3506,443,2009,pick-up
3507,443,2010,pick-up
3508,443,2011,pick-up
3509,443,2012,pick-up
3510,443,2013,pick-up
3511,443,2004,pick-up
3512,443,2005,pick-up
3513,443,2006,pick-up
3514,443,2007,pick-up
3515,443,2008,pick-up
3516,444,2017,suv
3517,444,2018,suv
3518,444,2019,suv
3519,445,2011,mini carro
3520,445,2012,mini carro
3521,445,2013,mini carro
3522,445,2014,mini carro
3523,445,2015,mini carro
3524,445,2016,mini carro
3525,445,2017,mini carro
3526,445,2018,mini carro
3527,445,2019,mini carro
3528,446,1996,sedan
3529,446,1997,sedan
3530,446,1998,sedan
3531,446,1999,sedan
3532,446,2000,sedan
3533,446,2001,sedan
3534,446,2002,sedan
3535,447,2009,suv
3536,447,2010,suv
3537,447,2011,suv
3538,447,2012,suv
3539,447,2013,suv
3540,447,2014,suv
3541,447,2015,suv
3542,447,2016,suv
3543,448,2017,suv
3544,448,2018,suv
3545,448,2019,suv
3546,449,2015,hatchback
3547,449,2016,hatchback
3548,449,2017,hatchback
3549,449,2018,hatchback
3550,449,2019,hatchback
3551,450,2019,pick-up
3552,451,2005,suv
3553,451,2006,suv
3554,451,2007,suv
3555,451,2008,suv
3556,451,2009,suv
3557,451,2010,suv
3558,451,1996,suv
3559,451,1997,suv
3560,451,1998,suv
3561,451,1999,suv
3562,451,2000,suv
3563,451,2001,suv
3564,451,2002,suv
3565,451,2003,suv
3566,451,2004,suv
3567,452,1999,suv
3568,452,2000,suv
3569,452,2001,suv
3570,452,2002,suv
3571,453,1997,sedan
3572,453,1998,sedan
3573,453,1999,sedan
3574,453,2000,sedan
3575,453,2001,sedan
3576,454,1996,sedan
3577,454,1997,sedan
3578,454,1998,sedan
3579,454,1999,sedan
3580,454,2000,sedan
3581,454,2001,sedan
3582,454,2005,sedan
3583,454,2006,sedan
3584,454,2007,sedan
3585,454,2008,sedan
3586,454,2009,sedan
3587,454,2010,sedan
3588,454,2011,sedan
3589,454,2012,sedan
3590,454,2013,sedan
3591,454,2014,sedan
3592,454,2015,sedan
3593,454,2016,sedan
3594,454,2017,sedan
3595,454,2018,sedan
3596,454,2019,sedan
3597,455,2009,sedan
3598,455,2010,sedan
3599,455,2011,sedan
3600,456,1996,suv
3601,456,1997,suv
3602,456,1998,suv
3603,456,1999,suv
3604,456,2000,suv
3605,456,2001,suv
3606,456,2002,suv
3607,456,2003,suv
3608,456,2004,suv
3609,456,2005,suv
3610,456,2006,suv
3611,456,2007,suv
3612,456,2008,suv
3613,457,2007,hatchback
3614,457,2008,hatchback
3615,457,2009,hatchback
3616,457,2010,hatchback
3617,457,2011,hatchback
3618,457,2012,hatchback
3619,457,2013,hatchback
3620,457,2014,hatchback
3621,457,2015,hatchback
3622,457,2016,hatchback
3623,458,2017,sedan
3624,458,2018,sedan
3625,458,2019,sedan
3626,459,2003,suv
3627,459,2004,suv
3628,459,2005,suv
3629,459,2006,suv
3630,459,2007,suv
3631,459,2008,suv
3632,459,2009,suv
3633,460,2003,suv
3634,460,2004,suv
3635,460,2005,suv
3636,460,2006,suv
3637,460,2007,suv
3638,460,2008,suv
3639,460,2009,suv
3640,460,2010,suv
3641,460,2011,suv
3642,460,2012,suv
3643,460,2013,suv
3644,460,2014,suv
3645,460,2015,suv
3646,460,2016,suv
3647,461,2009,coupe
3648,461,2010,coupe
3649,461,2011,coupe
3650,461,2012,coupe
3651,461,2013,coupe
3652,461,2014,coupe
3653,462,1996,hatchback
3654,462,1997,hatchback
3655,462,1998,hatchback
3656,462,1999,hatchback
3657,462,2000,hatchback
3658,462,2001,hatchback
3659,462,2002,hatchback
3660,463,1996,hatchback
3661,463,1997,hatchback
3662,463,1998,hatchback
3663,463,1999,hatchback
3664,463,2000,hatchback
3665,463,2001,hatchback
3666,464,2001,cabriolet
3667,464,2002,cabriolet
3668,464,2003,cabriolet
3669,464,2004,cabriolet
3670,464,2005,cabriolet
3671,464,2006,cabriolet
3672,464,2007,cabriolet
3673,464,2008,cabriolet
3674,464,2009,hatchback
3675,464,2010,hatchback
3676,464,1999,hatchback
3677,464,2000,hatchback
3678,464,2011,hatchback
3679,464,2012,hatchback
3680,464,2013,hatchback
3681,465,2008,cabriolet
3682,465,2009,cabriolet
3683,465,2010,cabriolet
3684,465,2011,cabriolet
3685,465,2012,cabriolet
3686,465,2013,cabriolet
3687,465,2014,cabriolet
3688,465,2015,hatchback
3689,465,2016,hatchback
3690,465,2017,hatchback
3691,466,2014,hatchback
3692,466,2015,hatchback
3693,466,2016,hatchback
3694,466,2017,hatchback
3695,466,2018,hatchback
3696,466,2019,hatchback
3697,466,2013,hatchback
3698,467,2016,hatchback
3699,467,2017,hatchback
3700,467,2018,hatchback
3701,467,2019,hatchback
3702,468,2017,sedan
3703,468,2018,sedan
3704,468,2019,sedan
3705,469,1996,cabriolet
3706,469,1997,cabriolet
3707,469,1998,cabriolet
3708,469,1999,cabriolet
3709,469,2000,cabriolet
3710,469,2001,cabriolet
3711,469,2002,cabriolet
3712,470,2004,cabriolet
3713,470,2005,cabriolet
3714,470,2006,cabriolet
3715,470,2007,cabriolet
3716,470,2008,cabriolet
3717,470,2009,cabriolet
3718,470,2010,cabriolet
3719,470,2001,hatchback
3720,470,2002,hatchback
3721,470,2003,hatchback
3722,470,2011,hatchback
3723,470,2012,hatchback
3724,471,2009,cabriolet
3725,471,2010,cabriolet
3726,471,2011,cabriolet
3727,471,2012,cabriolet
3728,471,2013,cabriolet
3729,471,2014,cabriolet
3730,471,2015,cabriolet
3731,471,2016,cabriolet
3732,471,2017,cabriolet
3733,471,2018,hatchback
3734,471,2019,hatchback
3735,472,2010,suv
3736,472,2011,suv
3737,472,2012,suv
3738,472,2013,suv
3739,472,2014,suv
3740,472,2015,suv
3741,472,2016,suv
3742,472,2017,suv
3743,472,2018,suv
3744,472,2019,suv
3745,473,1996,sedan
3746,473,1997,sedan
3747,473,1998,sedan
3748,473,1999,sedan
3749,473,2000,sedan
3750,473,2001,sedan
3751,473,2002,sedan
3752,473,2003,sedan
3753,474,1997,coupe
3754,474,1998,coupe
3755,474,1999,coupe
3756,474,2000,coupe
3757,474,2001,coupe
3758,474,2002,coupe
3759,474,2003,coupe
3760,474,2004,coupe
3761,474,1996,sedan
3762,474,2005,sedan
3763,475,2007,coupe
3764,475,2008,coupe
3765,475,2009,coupe
3766,475,2010,coupe
3767,475,2011,sedan
3768,475,2004,sedan
3769,475,2005,sedan
3770,475,2006,sedan
3771,476,2011,sedan
3772,476,2012,sedan
3773,476,2013,sedan
3774,476,2014,sedan
3775,476,2015,sedan
3776,476,2016,sedan
3777,476,2017,sedan
3778,476,2018,sedan
3779,476,2019,sedan
3780,476,2010,sedan
3781,477,2013,suv
3782,477,2014,suv
3783,477,2015,suv
3784,478,1996,sedan
3785,478,1997,sedan
3786,478,1998,sedan
3787,478,1999,sedan
3788,478,2000,sedan
3789,478,2001,sedan
3790,478,2002,sedan
3791,478,2003,sedan
3792,478,1996,pick-up
3793,478,1997,pick-up
3794,478,1998,pick-up
3795,478,1999,pick-up
3796,478,2000,pick-up
3797,479,2012,sedan
3798,479,2013,sedan
3799,479,2014,sedan
3800,479,2015,sedan
3801,479,2016,sedan
3802,479,2017,sedan
3803,480,2011,suv
3804,480,2012,suv
3805,480,2013,suv
3806,480,2014,suv
3807,480,2015,suv
3808,480,2016,suv
3809,480,2017,suv
3810,480,2018,suv
3811,480,2019,suv
3812,481,1996,sedan
3813,481,1997,sedan
3814,481,1998,sedan
3815,481,1999,sedan
3816,481,2000,sedan
3817,481,2001,sedan
3818,482,2000,sedan
3819,482,2001,sedan
3820,482,2002,sedan
3821,482,2003,sedan
3822,482,2004,sedan
3823,482,2005,sedan
3824,482,2006,sedan
3825,482,2007,sedan
3826,482,2008,sedan
3827,483,1998,MPV
3828,483,1999,MPV
3829,483,2000,MPV
3830,483,2001,MPV
3831,483,2002,MPV
3832,484,2003,MPV
3833,484,2004,MPV
3834,484,2005,MPV
3835,484,2006,MPV
3836,484,2007,MPV
3837,484,2008,MPV
3838,484,2009,MPV
3839,484,2010,MPV
3840,484,2011,MPV
3841,484,2013,MPV
3842,484,2014,MPV
3843,484,2015,MPV
3844,485,1999,furgon
3845,485,2000,furgon
3846,485,2001,furgon
3847,485,2002,furgon
3848,485,2003,furgon
3849,485,2004,furgon
3850,485,2005,furgon
3851,485,2006,furgon
3852,485,2007,furgon
3853,485,2008,furgon
3854,485,2009,furgon
3855,485,2010,furgon
3856,485,2011,furgon
3857,485,2012,furgon
3858,485,2013,furgon
3859,485,2014,furgon
3860,485,2015,furgon
3861,485,2016,furgon
3862,485,2017,furgon
3863,485,2018,furgon
3864,485,2019,furgon
3865,486,2011,pick-up
3866,486,2012,pick-up
3867,486,2013,pick-up
3868,486,2014,pick-up
3869,487,1996,MPV
3870,487,1997,MPV
3871,488,2011,coupe
3872,488,2012,coupe
3873,488,2013,coupe
3874,488,2014,coupe
3875,488,2015,coupe
3876,488,2016,coupe
3877,489,2017,cabriolet
3878,489,2018,cabriolet
3879,489,2019,cabriolet
3880,490,2017,coupe
3881,490,2018,coupe
3882,490,2019,coupe
3883,491,1999,cabriolet
3884,491,2000,cabriolet
3885,491,2001,cabriolet
3886,491,1996,cabriolet
3887,491,1997,cabriolet
3888,491,1998,cabriolet
3889,491,2002,cabriolet
3890,491,2003,cabriolet
3891,491,2004,cabriolet
3892,491,2005,cabriolet
3893,491,2006,cabriolet
3894,491,2007,cabriolet
3895,491,2008,cabriolet
3896,491,2009,cabriolet
3897,491,2010,cabriolet
3898,491,2011,cabriolet
3899,491,2012,cabriolet
3900,491,2013,cabriolet
3901,491,2014,cabriolet
3902,491,2015,cabriolet
3903,491,2016,cabriolet
3904,492,2017,cabriolet
3905,492,2018,cabriolet
3906,492,2019,cabriolet
3907,493,1997,cabriolet
3908,493,1998,cabriolet
3909,493,1999,cabriolet
3910,493,2000,cabriolet
3911,493,2001,cabriolet
3912,493,2002,cabriolet
3913,493,2003,cabriolet
3914,493,2004,cabriolet
3915,493,2005,cabriolet
3916,493,2009,cabriolet
3917,493,2010,cabriolet
3918,493,2011,cabriolet
3919,493,2012,cabriolet
3920,493,2013,cabriolet
3921,493,2014,cabriolet
3922,493,2015,cabriolet
3923,493,2016,cabriolet
3924,493,2006,cabriolet
3925,493,2007,cabriolet
3926,493,2008,cabriolet
3927,494,2004,targa
3928,495,2004,suv
3929,495,2005,suv
3930,495,2006,suv
3931,495,2007,suv
3932,495,2008,suv
3933,495,2009,suv
3934,495,2010,suv
3935,495,2011,suv
3936,495,2012,suv
3937,495,2013,suv
3938,495,2014,suv
3939,495,2015,suv
3940,495,2016,suv
3941,495,2017,suv
3942,495,2018,suv
3943,495,2003,suv
3944,496,2019,suv
3945,497,2009,coupe
3946,497,2010,coupe
3947,497,2011,coupe
3948,497,2012,coupe
3949,497,2013,coupe
3950,497,2014,coupe
3951,497,2015,coupe
3952,497,2016,coupe
3953,497,2006,coupe
3954,497,2007,coupe
3955,497,2008,coupe
3956,498,2015,suv
3957,498,2016,suv
3958,498,2017,suv
3959,498,2018,suv
3960,498,2019,suv
3961,499,2009,sedan
3962,499,2010,sedan
3963,499,2011,sedan
3964,499,2012,sedan
3965,499,2013,sedan
3966,499,2014,sedan
3967,499,2015,sedan
3968,499,2016,sedan
3969,500,2017,sedan
3970,500,2018,sedan
3971,500,2019,sedan
3972,501,1999,sedan
3973,501,2000,sedan
3974,502,2013,pick-up
3975,502,2014,pick-up
3976,502,2015,pick-up
3977,502,2016,pick-up
3978,502,2017,pick-up
3979,502,2018,pick-up
3980,502,2019,pick-up
3981,503,1996,hatchback
3982,503,1997,hatchback
3983,504,1996,cabriolet
3984,504,1997,coupe
3985,504,1998,hatchback
3986,504,1999,hatchback
3987,504,2000,sedan
3988,504,2001,sedan
3989,504,2002,sedan
3990,504,2003,sedan
3991,505,1996,hatchback
3992,505,1997,hatchback
3993,506,2016,suv
3994,506,2017,suv
3995,506,2018,suv
3996,506,2019,suv
3997,507,2002,hatchback
3998,507,2003,hatchback
3999,507,2004,hatchback
4000,507,2005,hatchback
4001,507,2006,hatchback
4002,507,2007,hatchback
4003,507,2008,hatchback
4004,507,2009,hatchback
4005,507,2010,hatchback
4006,507,2011,hatchback
4007,507,2012,hatchback
4008,507,1996,hatchback
4009,507,1997,hatchback
4010,507,1998,hatchback
4011,507,1999,hatchback
4012,507,2001,hatchback
4013,507,2000,hatchback
4014,508,2016,hatchback
4015,508,2017,hatchback
4016,508,2013,hatchback
4017,508,2014,hatchback
4018,508,2015,hatchback
4019,509,1996,MPV
4020,509,1997,MPV
4021,510,1996,furgon
4022,510,1997,furgon
4023,510,1998,furgon
4024,510,1999,furgon
4025,510,2000,furgon
4026,510,2001,furgon
4027,510,2002,furgon
4028,510,2003,furgon
4029,511,2013,suv
4030,511,2014,suv
4031,511,2015,suv
4032,511,2011,suv
4033,511,2012,suv
4034,512,2016,suv
4035,512,2017,suv
4036,512,2018,suv
4037,512,2019,suv
4038,513,1996,MPV
4039,513,1997,MPV
4040,514,2007,Mini MPV
4041,514,2008,Mini MPV
4042,514,2009,Mini MPV
4043,514,2010,Mini MPV
4044,515,2010,sedan
4045,515,2011,sedan
4046,515,2012,sedan
4047,515,2013,sedan
4048,515,2014,sedan
4049,516,2015,sedan
4050,516,2016,sedan
4051,516,2017,sedan
4052,516,2018,sedan
4053,517,2000,Mini MPV
4054,517,2001,Mini MPV
4055,517,2002,Mini MPV
4056,517,2003,Mini MPV
4057,517,2004,Mini MPV
4058,517,1998,Mini MPV
4059,517,1999,Mini MPV
4060,517,2005,Mini MPV
4061,517,2006,Mini MPV
4062,517,2007,Mini MPV
4063,517,2008,Mini MPV
4064,517,2009,Mini MPV
4065,517,2010,Mini MPV
4066,517,2011,Mini MPV
4067,517,2012,Mini MPV
4068,517,2013,Mini MPV
